YEAR,DATE,TOPIC,NAME,MOE,SUBPOP,SUBPOPID,CHOICE,PARTY,VALUE,OBS,STATE
2012,2012-11-03,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,2.8,Likely Voters,1,Baldwin,Dem,51.0,1256,WI
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,2.8,Likely Voters,1,Disapprove,,49.0,1256,WA
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,2.8,Likely Voters,1,Undecided,,5.0,1256,WA
2012,2012-11-03,obama-job-approval,Washington: Obama Job Approval,2.8,Likely Voters,1,Approve,,46.0,1256,WA
2012,2012-11-02,2012-president,2012 Wisconsin President: Romney vs. Obama,4.4,Likely Voters,1,Other,,2.0,500,WI
2012,2012-11-02,2012-president,2012 Wisconsin President: Romney vs. Obama,4.4,Likely Voters,1,Romney,Rep,42.0,500,WI
2012,2012-11-02,2012-president,2012 Wisconsin President: Romney vs. Obama,4.4,Likely Voters,1,Obama,Dem,48.0,500,WI
2012,2012-11-02,2012-president,2012 Wisconsin President: Romney vs. Obama,4.4,Likely Voters,1,Undecided,,8.0,500,WI
2012,2012-11-01,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Other,,4.0,1210,WI
2012,2012-11-01,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,45.0,1210,WI
2012,2012-11-01,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,52.0,1210,WI
2012,2012-11-01,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Thompson,Rep,46.0,1210,WI
2012,2012-11-01,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Baldwin,Dem,49.0,1210,WI
2012,2012-11-01,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Other,,5.0,1210,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,5.0,Likely Voters,1,Romney,Rep,43.0,402,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,5.0,Likely Voters,1,Obama,Dem,52.0,402,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,5.0,Likely Voters,1,Thompson,Rep,46.0,402,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,5.0,Likely Voters,1,Neither,,2.0,402,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,5.0,Likely Voters,1,Undecided,,8.0,402,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,5.0,Likely Voters,1,Refused,,1.0,402,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,5.0,Likely Voters,1,Baldwin,Dem,43.0,402,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,5.0,Likely Voters,1,Approve,,54.0,402,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,5.0,Likely Voters,1,Disapprove,,44.0,402,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,5.0,Likely Voters,1,Undecided,,3.0,402,WI
2012,2012-10-31,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,47.0,1074,WI
2012,2012-10-31,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1074,WI
2012,2012-10-31,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Thompson,Rep,47.0,1074,WI
2012,2012-10-31,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Baldwin,Dem,45.0,1074,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,2.0,750,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,49.0,750,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,49.0,750,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,4.0,Likely Voters,1,1 Strongly Approve,,36.0,750,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,4.0,Likely Voters,1,2 Somewhat Approve,,16.0,750,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,4.0,Likely Voters,1,3 Somewhat Disapprove,,6.0,750,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,4.0,Likely Voters,1,4 Strongly Disapprove,,42.0,750,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,46.0,1065,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1065,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,3.0,1065,WI
2012,2012-10-29,2012-president,2012 Wisconsin President: Romney vs. Obama,3.0,Likely Voters,1,Other,,2.0,1065,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Baldwin,Dem,48.0,1065,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Undecided,,1.0,1065,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Other,,4.0,1065,WI
2012,2012-10-29,2012-senate,2012 Wisconsin Senate: Thompson vs. Baldwin,3.0,Likely Voters,1,Thompson,Rep,47.0,1065,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,2.7,Registered Voters,1,Disapprove,,44.0,1332,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,2.7,Registered Voters,1,Undecided,,6.0,1332,WI
2012,2012-10-29,obama-job-approval,Wisconsin: Obama Job Approval,2.7,Registered Voters,1,Approve,,49.0,1332,WI
2012,2012-11-05,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Don't know/Refused,,5.0,828,VA
2012,2012-11-05,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,46.0,828,VA
2012,2012-11-05,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,None/Other,,2.0,828,VA
2012,2012-11-05,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,48.0,828,VA
2012,2012-11-05,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,None/Other,,1.0,828,VA
2012,2012-11-05,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Don't know/Refused,,5.0,828,VA
2012,2012-11-05,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Wouldn't vote,,1.0,828,VA
2012,2012-11-05,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Kaine,Dem,48.0,828,VA
2012,2012-11-05,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Allen,Rep,45.0,828,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.5,Likely Voters,1,Undecided,,4.0,814,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,52.0,814,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,44.0,814,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.5,Likely Voters,1,Kaine,Dem,50.0,814,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.5,Likely Voters,1,Undecided,,8.0,814,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.5,Likely Voters,1,Allen,Rep,43.0,814,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,3.4,Likely Voters,1,Obama,Dem,48.0,800,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,3.4,Likely Voters,1,Romney,Rep,45.0,800,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,3.4,Likely Voters,1,Goode,,1.0,800,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,3.4,Likely Voters,1,Undecided,,4.0,800,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,4.0,Likely Voters,1,Undecided,,1.0,750,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,4.0,Likely Voters,1,Other,,1.0,750,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,4.0,Likely Voters,1,Romney,Rep,50.0,750,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,4.0,Likely Voters,1,Obama,Dem,48.0,750,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,4.0,Likely Voters,1,Strongly Approve,,38.0,750,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,4.0,Likely Voters,1,Somewhat Approve,,13.0,750,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,4.0,Likely Voters,1,Somewhat Disapprove,,6.0,750,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,4.0,Likely Voters,1,Strongly Disapprove,,43.0,750,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,4.0,Likely Voters,1,Undecided,,1.0,750,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,2.9,Likely Voters,1,Romney,Rep,47.0,1165,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,2.9,Likely Voters,1,Obama,Dem,48.0,1165,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,2.9,Likely Voters,1,Undecided,,3.0,1165,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,2.9,Likely Voters,1,Other,,1.0,1165,VA
2012,2012-11-02,obama-job-approval,Virginia: Obama Job Approval,2.5,Registered Voters,1,Disapprove,,47.0,1508,VA
2012,2012-11-02,obama-job-approval,Virginia: Obama Job Approval,2.5,Registered Voters,1,Undecided,,5.0,1508,VA
2012,2012-11-02,obama-job-approval,Virginia: Obama Job Approval,2.5,Registered Voters,1,Approve,,49.0,1508,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,2.9,Likely Voters,1,Undecided,,4.0,1165,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,2.9,Likely Voters,1,Kaine,Dem,49.0,1165,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,2.9,Likely Voters,1,Other,,1.0,1165,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,2.9,Likely Voters,1,Allen,Rep,46.0,1165,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.1,Likely Voters,1,Undecided,,1.0,975,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.1,Likely Voters,1,Obama,Dem,51.0,975,VA
2012,2012-11-04,2012-president,2012 Virginia President: Romney vs. Obama,3.1,Likely Voters,1,Romney,Rep,47.0,975,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,3.1,Likely Voters,1,Approve,,47.0,975,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,3.1,Likely Voters,1,Disapprove,,49.0,975,VA
2012,2012-11-04,obama-job-approval,Virginia: Obama Job Approval,3.1,Likely Voters,1,Undecided,,4.0,975,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.1,Likely Voters,1,Kaine,Dem,52.0,975,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.1,Likely Voters,1,Undecided,,2.0,975,VA
2012,2012-11-04,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.1,Likely Voters,1,Allen,Rep,46.0,975,VA
2012,2012-10-30,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,48.0,1000,VA
2012,2012-10-30,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1000,VA
2012,2012-10-30,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,3.0,1000,VA
2012,2012-10-30,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Other,,1.0,1000,VA
2012,2012-10-30,obama-job-approval,Virginia: Obama Job Approval,3.0,Likely Voters,1,Undecided,,1.0,1000,VA
2012,2012-10-30,obama-job-approval,Virginia: Obama Job Approval,3.0,Likely Voters,1,Approve,,51.0,1000,VA
2012,2012-10-30,obama-job-approval,Virginia: Obama Job Approval,3.0,Likely Voters,1,Disapprove,,49.0,1000,VA
2012,2012-10-30,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Other,,1.0,1000,VA
2012,2012-10-30,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Allen,Rep,48.0,1000,VA
2012,2012-10-30,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Undecided,,4.0,1000,VA
2012,2012-10-30,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Kaine,Dem,48.0,1000,VA
2012,2012-11-03,2012-president,2012 Virginia President: Romney vs. Obama,2.7,Likely Voters,1,Obama,Dem,48.0,1497,VA
2012,2012-11-03,2012-president,2012 Virginia President: Romney vs. Obama,2.7,Likely Voters,1,Undecided,,5.0,1497,VA
2012,2012-11-03,2012-president,2012 Virginia President: Romney vs. Obama,2.7,Likely Voters,1,Other,,2.0,1497,VA
2012,2012-11-03,2012-president,2012 Virginia President: Romney vs. Obama,2.7,Likely Voters,1,Romney,Rep,46.0,1497,VA
2012,2012-11-03,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Kaine,Dem,46.0,1463,VA
2012,2012-11-03,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Undecided,,8.0,1463,VA
2012,2012-11-03,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Allen,Rep,46.0,1463,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,48.0,1065,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Don't know/Refused,,2.0,1065,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,45.0,1065,VA
2012,2012-11-02,2012-president,2012 Virginia President: Romney vs. Obama,,Likely Voters,1,None/Other,,5.0,1065,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,None/Other,,1.0,1065,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Don't know/Refused,,5.0,1065,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Wouldn't vote,,3.0,1065,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Kaine,Dem,47.0,1065,VA
2012,2012-11-02,2012-senate,2012 Virginia Senate: Allen vs. Kaine,,Likely Voters,1,Allen,Rep,44.0,1065,VA
2012,2012-11-01,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Other,,4.0,1069,VA
2012,2012-11-01,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,48.0,1069,VA
2012,2012-11-01,2012-president,2012 Virginia President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1069,VA
2012,2012-11-01,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Allen,Rep,50.0,1069,VA
2012,2012-11-01,2012-senate,2012 Virginia Senate: Allen vs. Kaine,3.0,Likely Voters,1,Kaine,Dem,50.0,1069,VA
2012,2012-11-04,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1060,PA
2012,2012-11-04,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,46.0,1060,PA
2012,2012-11-04,obama-job-approval,Pennsylvania: Obama Job Approval,3.0,Likely Voters,1,Disapprove,,47.0,1060,PA
2012,2012-11-04,obama-job-approval,Pennsylvania: Obama Job Approval,3.0,Likely Voters,1,Approve,,47.0,1060,PA
2012,2012-11-04,2012-president,2012 Pennsylvania President: Romney vs. Obama,,Likely Voters,1,Obama,Dem,51.0,479,PA
2012,2012-11-04,2012-president,2012 Pennsylvania President: Romney vs. Obama,,Likely Voters,1,Other,,2.0,479,PA
2012,2012-11-04,2012-president,2012 Pennsylvania President: Romney vs. Obama,,Likely Voters,1,Romney,Rep,47.0,479,PA
2012,2012-11-04,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,,Likely Voters,1,Smith,Rep,46.0,436,PA
2012,2012-11-04,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,,Likely Voters,1,Casey,Dem,53.0,436,PA
2012,2012-11-04,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,,Likely Voters,1,Other,,1.0,436,PA
2012,2012-10-30,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Romney,Rep,46.0,1000,PA
2012,2012-10-30,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Obama,Dem,49.0,1000,PA
2012,2012-10-30,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Undecided,,3.0,1000,PA
2012,2012-10-30,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.0,Likely Voters,1,Other,,2.0,1000,PA
2012,2012-10-30,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.0,Likely Voters,1,Smith,Rep,45.0,1000,PA
2012,2012-10-30,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.0,Likely Voters,1,Casey,Dem,46.0,1000,PA
2012,2012-10-30,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.0,Likely Voters,1,Undecided,,8.0,1000,PA
2012,2012-10-30,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.0,Likely Voters,1,Other,,1.0,1000,PA
2012,2012-10-30,obama-job-approval,Pennsylvania: Obama Job Approval,3.0,Likely Voters,1,Undecided,,1.0,1000,PA
2012,2012-10-30,obama-job-approval,Pennsylvania: Obama Job Approval,3.0,Likely Voters,1,Approve,,51.0,1000,PA
2012,2012-10-30,obama-job-approval,Pennsylvania: Obama Job Approval,3.0,Likely Voters,1,Disapprove,,48.0,1000,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.3,Likely Voters,1,Romney,Rep,44.0,1273,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.3,Likely Voters,1,Obama,Dem,52.0,1273,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.3,Likely Voters,1,Undecided,,3.0,1273,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.3,Likely Voters,1,Other,,1.0,1273,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.3,Likely Voters,1,Smith,Rep,42.0,1273,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.3,Likely Voters,1,Undecided,,7.0,1273,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.3,Likely Voters,1,Casey,Dem,50.0,1273,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,5.0,Likely Voters,1,Romney,Rep,46.0,430,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,5.0,Likely Voters,1,Obama,Dem,49.0,430,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,5.0,Likely Voters,1,Undecided,,3.0,430,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,5.0,Likely Voters,1,Other,,2.0,430,PA
2012,2012-11-03,obama-job-approval,Pennsylvania: Obama Job Approval,5.0,Likely Voters,1,Approve,,48.0,430,PA
2012,2012-11-03,obama-job-approval,Pennsylvania: Obama Job Approval,5.0,Likely Voters,1,Disapprove,,46.0,430,PA
2012,2012-11-03,obama-job-approval,Pennsylvania: Obama Job Approval,5.0,Likely Voters,1,Undecided,,5.0,430,PA
2012,2012-10-31,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.46,Likely Voters,1,Obama,Dem,47.0,800,PA
2012,2012-10-31,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.46,Likely Voters,1,Romney,Rep,47.0,800,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.5,Likely Voters,1,Romney,Rep,46.0,790,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.5,Likely Voters,1,Undecided,,1.0,790,PA
2012,2012-11-03,2012-president,2012 Pennsylvania President: Romney vs. Obama,3.5,Likely Voters,1,Obama,Dem,52.0,790,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.5,Likely Voters,1,Smith,Rep,44.0,790,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.5,Likely Voters,1,Undecided,,3.0,790,PA
2012,2012-11-03,2012-senate,2012 Pennsylvania Senate: Smith vs. Casey,3.5,Likely Voters,1,Casey,Dem,52.0,790,PA
2012,2012-11-03,obama-job-approval,Obama Job Approval,3.5,Likely Voters,1,Approve,,48.0,790,US
2012,2012-11-03,obama-job-approval,Obama Job Approval,3.5,Likely Voters,1,Disapprove,,48.0,790,US
2012,2012-11-03,obama-job-approval,Obama Job Approval,3.5,Likely Voters,1,Undecided,,5.0,790,US
2012,2012-10-28,2012-president,2012 Pennsylvania President: Romney vs. Obama,4.2,Likely Voters,1,Romney,Rep,45.0,547,PA
2012,2012-10-28,2012-president,2012 Pennsylvania President: Romney vs. Obama,4.2,Likely Voters,1,Obama,Dem,49.0,547,PA
